BAG_huisnummer,BAG_huisletter,BAG_huisnummertoevoeging,BAG_postcode,BAG_openbareruimtenaam,BAG_woonplaatsnaam,Energielabel,Energielabels_Bouwjaar,full_address,longitude,latitude,building_polygon_wkt,busy_roads
9,,,1015JX,Tweede Goudsbloemdwarsstraat,Amsterdam,B,1988,"Tweede Goudsbloemdwarsstraat 9, 1015JX, Amsterdam",4.88407231,52.38082864,"MULTIPOLYGON (((4.8841248 52.380855,4.8841418 52.3808121,4.8840557 52.380799,4.8840363 52.3808419,4.8841248 52.380855)))",0
75,,,1015SB,Tweede Egelantiersdwarsstraat,Amsterdam,B,1983,"Tweede Egelantiersdwarsstraat 75, 1015SB, Amsterdam",4.88234508,52.37644428,"MULTIPOLYGON (((4.8823807 52.3765418,4.8824072 52.3765478,4.882465 52.3764511,4.8824153 52.3764401,4.8824323 52.3764115,4.8823591 52.3763953,4.8822845 52.3765199,4.8823807 52.3765418)))",0
71,,,1015SB,Tweede Egelantiersdwarsstraat,Amsterdam,B,1983,"Tweede Egelantiersdwarsstraat 71, 1015SB, Amsterdam",4.88234508,52.37644428,"MULTIPOLYGON (((4.8823807 52.3765418,4.8824072 52.3765478,4.882465 52.3764511,4.8824153 52.3764401,4.8824323 52.3764115,4.8823591 52.3763953,4.8822845 52.3765199,4.8823807 52.3765418)))",0
69,,,1015SB,Tweede Egelantiersdwarsstraat,Amsterdam,C,1983,"Tweede Egelantiersdwarsstraat 69, 1015SB, Amsterdam",4.88234508,52.37644428,"MULTIPOLYGON (((4.8823807 52.3765418,4.8824072 52.3765478,4.882465 52.3764511,4.8824153 52.3764401,4.8824323 52.3764115,4.8823591 52.3763953,4.8822845 52.3765199,4.8823807 52.3765418)))",0
67,,,1015SB,Tweede Egelantiersdwarsstraat,Amsterdam,A,1983,"Tweede Egelantiersdwarsstraat 67, 1015SB, Amsterdam",4.88234518,52.37643529,"MULTIPOLYGON (((4.8823807 52.3765418,4.8824072 52.3765478,4.882465 52.3764511,4.8824153 52.3764401,4.8824323 52.3764115,4.8823591 52.3763953,4.8822845 52.3765199,4.8823807 52.3765418)))",0
65,,,1015SB,Tweede Egelantiersdwarsstraat,Amsterdam,B,1983,"Tweede Egelantiersdwarsstraat 65, 1015SB, Amsterdam",4.88234518,52.37643529,"MULTIPOLYGON (((4.8823807 52.3765418,4.8824072 52.3765478,4.882465 52.3764511,4.8824153 52.3764401,4.8824323 52.3764115,4.8823591 52.3763953,4.8822845 52.3765199,4.8823807 52.3765418)))",0
16,,,1015SC,Tweede Egelantiersdwarsstraat,Amsterdam,C,1900,"Tweede Egelantiersdwarsstraat 16, 1015SC, Amsterdam",4.88210879,52.37656011,"MULTIPOLYGON (((4.8821463 52.3765807,4.8821591 52.3765576,4.8820439 52.3765337,4.882027 52.3765642,4.8821421 52.3765882,4.8821463 52.3765807)))",0
14,,,1015SC,Tweede Egelantiersdwarsstraat,Amsterdam,C,1928,"Tweede Egelantiersdwarsstraat 14, 1015SC, Amsterdam",4.88204902,52.37664973,"MULTIPOLYGON (((4.8821062 52.3766483,4.8821111 52.37664,4.8819598 52.3766079,4.8819592 52.3766091,4.881935 52.376653,4.8820844 52.3766855,4.8821062 52.3766483)))",0
13,,2,1015SB,Tweede Egelantiersdwarsstraat,Amsterdam,G,1906,"Tweede Egelantiersdwarsstraat 13 2, 1015SB, Amsterdam",4.88227002,52.37658776,"MULTIPOLYGON (((4.8823808 52.3766392,4.8824074 52.3765941,4.8822595 52.3765607,4.8822311 52.3766076,4.8823808 52.3766392)))",0
9,,1,1015SB,Tweede Egelantiersdwarsstraat,Amsterdam,D,1930,"Tweede Egelantiersdwarsstraat 9 1, 1015SB, Amsterdam",4.88215018,52.37679397,"MULTIPOLYGON (((4.8823274 52.3768089,4.8822778 52.376798,4.882275 52.3768029,4.8821346 52.376772,4.882112 52.3768104,4.882263 52.3768436,4.8822755 52.3768223,4.8823308 52.3768344,4.8823436 52.3768125,4.8823274 52.3768089)))",0
9,,H,1015SB,Tweede Egelantiersdwarsstraat,Amsterdam,B,1900,"Tweede Egelantiersdwarsstraat 9 H, 1015SB, Amsterdam",4.88215018,52.37679397,"MULTIPOLYGON (((4.8823274 52.3768089,4.8822778 52.376798,4.882275 52.3768029,4.8821346 52.376772,4.882112 52.3768104,4.882263 52.3768436,4.8822755 52.3768223,4.8823308 52.3768344,4.8823436 52.3768125,4.8823274 52.3768089)))",0
6,,,1015SC,Tweede Egelantiersdwarsstraat,Amsterdam,F,1910,"Tweede Egelantiersdwarsstraat 6, 1015SC, Amsterdam",4.88194428,52.37682005,"MULTIPOLYGON (((4.8819875 52.3768503,4.8820095 52.376813,4.8818718 52.3767833,4.8818522 52.3768217,4.8819875 52.3768503)))",0
5,D,,1015SB,Tweede Egelantiersdwarsstraat,Amsterdam,B,1988,"Tweede Egelantiersdwarsstraat 5 D, 1015SB, Amsterdam",4.88212020,52.37684776,"MULTIPOLYGON (((4.8822615 52.3768589,4.8822697 52.376845,4.882263 52.3768436,4.882112 52.3768104,4.8820862 52.3768544,4.8822047 52.3768805,4.8822223 52.3768503,4.8822615 52.3768589)))",0
5,C,,1015SB,Tweede Egelantiersdwarsstraat,Amsterdam,C,1987,"Tweede Egelantiersdwarsstraat 5 C, 1015SB, Amsterdam",4.88212020,52.37684776,"MULTIPOLYGON (((4.8822615 52.3768589,4.8822697 52.376845,4.882263 52.3768436,4.882112 52.3768104,4.8820862 52.3768544,4.8822047 52.3768805,4.8822223 52.3768503,4.8822615 52.3768589)))",0
5,B,,1015SB,Tweede Egelantiersdwarsstraat,Amsterdam,C,1987,"Tweede Egelantiersdwarsstraat 5 B, 1015SB, Amsterdam",4.88212020,52.37684776,"MULTIPOLYGON (((4.8822615 52.3768589,4.8822697 52.376845,4.882263 52.3768436,4.882112 52.3768104,4.8820862 52.3768544,4.8822047 52.3768805,4.8822223 52.3768503,4.8822615 52.3768589)))",0
5,A,,1015SB,Tweede Egelantiersdwarsstraat,Amsterdam,C,1987,"Tweede Egelantiersdwarsstraat 5 A, 1015SB, Amsterdam",4.88212020,52.37684776,"MULTIPOLYGON (((4.8822615 52.3768589,4.8822697 52.376845,4.882263 52.3768436,4.882112 52.3768104,4.8820862 52.3768544,4.8822047 52.3768805,4.8822223 52.3768503,4.8822615 52.3768589)))",0
4,,,1015SC,Tweede Egelantiersdwarsstraat,Amsterdam,B,1987,"Tweede Egelantiersdwarsstraat 4, 1015SC, Amsterdam",4.88192909,52.37686492,"MULTIPOLYGON (((4.8819499 52.3769155,4.8819875 52.3768503,4.8818522 52.3768217,4.8818084 52.3769075,4.8818624 52.3769192,4.8818627 52.3769187,4.8819069 52.3769282,4.88192 52.3769294,4.8819328 52.3769272,4.8819432 52.3769225,4.8819499 52.3769155)))",0
4,,,1031XM,Tweede Disteldwarsstraat,Amsterdam,G,1918,"Tweede Disteldwarsstraat 4, 1031XM, Amsterdam",4.91000022,52.39127178,"MULTIPOLYGON (((4.9100343 52.3912979,4.9100611 52.3912559,4.909979 52.3912358,4.9099523 52.3912778,4.9100343 52.3912979)))",0
3,,,1031XM,Tweede Disteldwarsstraat,Amsterdam,G,1918,"Tweede Disteldwarsstraat 3, 1031XM, Amsterdam",4.90980983,52.39121709,"MULTIPOLYGON (((4.9098421 52.3912513,4.9098691 52.3912093,4.9097871 52.3911896,4.9097601 52.3912317,4.9098421 52.3912513)))",0
83,,O,1054CS,Tweede Constantijn Huygensstraat,Amsterdam,C,1930,"Tweede Constantijn Huygensstraat 83 O, 1054CS, Amsterdam",4.87421740,52.36176834,"MULTIPOLYGON (((4.874318 52.3618082,4.874342 52.3617747,4.8743406 52.3617743,4.8742454 52.3617487,4.8741844 52.3617313,4.8741452 52.3617826,4.8743507 52.3618405,4.8743578 52.3618424,4.8743714 52.3618226,4.874318 52.3618082)))",0
79,,1,1054CS,Tweede Constantijn Huygensstraat,Amsterdam,D,1930,"Tweede Constantijn Huygensstraat 79 1, 1054CS, Amsterdam",4.87409892,52.36185770,"MULTIPOLYGON (((4.8743269 52.3618976,4.874061 52.361823,4.874055 52.3618214,4.8740407 52.3618177,4.8740268 52.3618363,4.8740538 52.3618439,4.8740297 52.3618762,4.8743004 52.3619513,4.8743075 52.3619419,4.8742067 52.3619148,4.87422 52.3618934,4.8742678 52.3619063,4.8742746 52.3618956,4.8743195 52.361908,4.8743269 52.3618976)))",0
77,,2,1054CS,Tweede Constantijn Huygensstraat,Amsterdam,G,1930,"Tweede Constantijn Huygensstraat 77 2, 1054CS, Amsterdam",4.87406883,52.36192049,"MULTIPOLYGON (((4.8740297 52.3618762,4.874016 52.3618723,4.8740021 52.361891,4.8740295 52.3618985,4.8740046 52.3619315,4.8741673 52.3619763,4.8741876 52.3619461,4.8742428 52.361961,4.874249 52.3619535,4.87429 52.3619652,4.8743004 52.3619513,4.8740297 52.3618762)))",0
74,,2,1054CW,Tweede Constantijn Huygensstraat,Amsterdam,E,1899,"Tweede Constantijn Huygensstraat 74 2, 1054CW, Amsterdam",4.87376231,52.36176636,"MULTIPOLYGON (((4.8737917 52.3618052,4.8738086 52.3617502,4.8736611 52.3617127,4.8736472 52.3617331,4.8736697 52.3617389,4.8736486 52.36177,4.8736671 52.3617747,4.8736684 52.3617729,4.8737917 52.3618052)))",0
74,,H,1054CW,Tweede Constantijn Huygensstraat,Amsterdam,D,1930,"Tweede Constantijn Huygensstraat 74 H, 1054CW, Amsterdam",4.87376231,52.36176636,"MULTIPOLYGON (((4.8737917 52.3618052,4.8738086 52.3617502,4.8736611 52.3617127,4.8736472 52.3617331,4.8736697 52.3617389,4.8736486 52.36177,4.8736671 52.3617747,4.8736684 52.3617729,4.8737917 52.3618052)))",0
70,,2,1054CW,Tweede Constantijn Huygensstraat,Amsterdam,D,1899,"Tweede Constantijn Huygensstraat 70 2, 1054CW, Amsterdam",4.87374639,52.36187415,"MULTIPOLYGON (((4.8737649 52.3619113,4.8737793 52.3618601,4.8736194 52.3618152,4.8735868 52.3618626,4.8737649 52.3619113)))",1
70,,1,1054CW,Tweede Constantijn Huygensstraat,Amsterdam,C,1899,"Tweede Constantijn Huygensstraat 70 1, 1054CW, Amsterdam",4.87374639,52.36187415,"MULTIPOLYGON (((4.8737649 52.3619113,4.8737793 52.3618601,4.8736194 52.3618152,4.8735868 52.3618626,4.8737649 52.3619113)))",1
70,,H,1054CW,Tweede Constantijn Huygensstraat,Amsterdam,E,1899,"Tweede Constantijn Huygensstraat 70 H, 1054CW, Amsterdam",4.87374639,52.36187415,"MULTIPOLYGON (((4.8737649 52.3619113,4.8737793 52.3618601,4.8736194 52.3618152,4.8735868 52.3618626,4.8737649 52.3619113)))",1
68,,2,1054CW,Tweede Constantijn Huygensstraat,Amsterdam,D,1899,"Tweede Constantijn Huygensstraat 68 2, 1054CW, Amsterdam",4.87371640,52.36192795,"MULTIPOLYGON (((4.8737527 52.3619329,4.8737649 52.3619113,4.8735868 52.3618626,4.8735736 52.3618819,4.8735926 52.3618868,4.8735754 52.3619118,4.8735725 52.3619164,4.8737454 52.3619637,4.8737527 52.3619329)))",1
67,,2,1054CR,Tweede Constantijn Huygensstraat,Amsterdam,B,1888,"Tweede Constantijn Huygensstraat 67 2, 1054CR, Amsterdam",4.87364925,52.36265566,"MULTIPOLYGON (((4.8738116 52.3626758,4.8737239 52.3626512,4.8736273 52.3626246,4.873594 52.362672,4.8737756 52.3627255,4.8738116 52.3626758)))",1
67,,1,1054CR,Tweede Constantijn Huygensstraat,Amsterdam,B,1888,"Tweede Constantijn Huygensstraat 67 1, 1054CR, Amsterdam",4.87364925,52.36265566,"MULTIPOLYGON (((4.8738116 52.3626758,4.8737239 52.3626512,4.8736273 52.3626246,4.873594 52.362672,4.8737756 52.3627255,4.8738116 52.3626758)))",1
67,,H,1054CR,Tweede Constantijn Huygensstraat,Amsterdam,B,1888,"Tweede Constantijn Huygensstraat 67 H, 1054CR, Amsterdam",4.87364925,52.36265566,"MULTIPOLYGON (((4.8738116 52.3626758,4.8737239 52.3626512,4.8736273 52.3626246,4.873594 52.362672,4.8737756 52.3627255,4.8738116 52.3626758)))",0
61,,3,1054CR,Tweede Constantijn Huygensstraat,Amsterdam,C,1892,"Tweede Constantijn Huygensstraat 61 3, 1054CR, Amsterdam",4.87354472,52.36280800,"MULTIPOLYGON (((4.8737017 52.3628272,4.8735254 52.3627711,4.8734883 52.3628246,4.8736632 52.3628804,4.8737017 52.3628272)))",0
61,,2,1054CR,Tweede Constantijn Huygensstraat,Amsterdam,D,1892,"Tweede Constantijn Huygensstraat 61 2, 1054CR, Amsterdam",4.87354472,52.36280800,"MULTIPOLYGON (((4.8737017 52.3628272,4.8735254 52.3627711,4.8734883 52.3628246,4.8736632 52.3628804,4.8737017 52.3628272)))",0
61,,H,1054CR,Tweede Constantijn Huygensstraat,Amsterdam,D,1892,"Tweede Constantijn Huygensstraat 61 H, 1054CR, Amsterdam",4.87354472,52.36280800,"MULTIPOLYGON (((4.8737017 52.3628272,4.8735254 52.3627711,4.8734883 52.3628246,4.8736632 52.3628804,4.8737017 52.3628272)))",0
57,,3,1054CR,Tweede Constantijn Huygensstraat,Amsterdam,F,1892,"Tweede Constantijn Huygensstraat 57 3, 1054CR, Amsterdam",4.87347007,52.36291553,"MULTIPOLYGON (((4.8736241 52.3629342,4.8734511 52.3628784,4.8734132 52.362933,4.8735857 52.3629871,4.8736241 52.3629342)))",0
57,,2,1054CR,Tweede Constantijn Huygensstraat,Amsterdam,D,1892,"Tweede Constantijn Huygensstraat 57 2, 1054CR, Amsterdam",4.87347007,52.36291553,"MULTIPOLYGON (((4.8736241 52.3629342,4.8734511 52.3628784,4.8734132 52.362933,4.8735857 52.3629871,4.8736241 52.3629342)))",0
56,,3,1054CV,Tweede Constantijn Huygensstraat,Amsterdam,A,1891,"Tweede Constantijn Huygensstraat 56 3, 1054CV, Amsterdam",4.87331275,52.36255534,"MULTIPOLYGON (((4.873362 52.3625462,4.8734288 52.3624495,4.8734167 52.3624344,4.8733165 52.3624074,4.8732523 52.3624955,4.8732398 52.3625143,4.8731958 52.362503,4.8731692 52.3625416,4.8731101 52.3625269,4.8730729 52.362583,4.8731234 52.3625962,4.8732966 52.3626402,4.8732996 52.362641,4.873333 52.3625926,4.8733302 52.3625918,4.873362 52.3625462)))",1
